,Tweet,User,createdTime,label
90,"b""Good progress. Madam, The land behind Metro Shopping Mall is vacant and being used to dump garbage &amp; debris. That land can be transformed into park, mini stadium, community hall etc. It's a 5 acre land and will be useful to people of Old Kukatpally. @Collector_MDL @KTRTRS https://t.co/YROTFvY0lD""",b'Rajendra537',2020-09-30 03:17:57,solid waste
91,b'Can you please remove the garbage even after repeated requests no one is responding. @bonthurammohan @KTRTRS @D_SudheerReddy @CommissionrGHMC @GHMCOnline @DC_LBNagar @cpings4IN @peralashekhar https://t.co/WirF80KW1W',b'Namo4in',2020-09-30 03:10:47,solid waste
92,"b""@zckukatpally @HiHyderabad @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC What open Gym Madam. GHMC and it's corporaters have converted all open places into liquor parks, garbage parks or pissing grounds converting the PM'S call for Swach Bharat into Garbage Bharat, liquor Bharat and Kabza Bharat.Shame on the GHMC.""",b'balaji_nagala',2020-09-30 03:04:44,solid waste
93,"b'This is Vivekananda Nagar to Allwyn main road, I feel utter shame when I walk on this road, This part of road is treated as Garbage bin, @zckukatpally @KTRTRS kind request to take action using CCTV of Bank of Baroda just opposite to this menance. https://t.co/LPWvUQMyzc'",b'satya40017',2020-09-30 02:40:24,solid waste
94,"b'Sewage waste left on the middle of the road , just beside Anganwadi centre at beerappagadda uppal...I request necessary action for the greater good @CommissionrGHMC @GHMCOnline https://t.co/eX7z9rypoG'",b'VRajase32194905',2020-09-30 02:26:07,solid waste
95,"b""@KTRTRS Hi Ram, Can we impose fine or make all open plots within cities a temp children's park or vegetables plantation etc to keep city clean out of garbage. I can help you implement the same.""",b'Venu35542813',2020-09-29 20:17:30,solid waste
96,b'Tipukhan bridge near Suncity adjust to Langerhouse sir please clean the garbage and arrange the iron net to two side bridge the fruit vender and local are through the garbage we are residents of Madhu Parkridge facing bad smell @TV9Telugu @CommissionrGHMC @GHMCOnline',b'mohamme72584439',2020-09-29 17:44:40,solid waste
97,"b'@GHMCOnline @CommissionrGHMC @ZC_Khairatabad Respected sir, very humbly and with high hopes request to look into the matter. Everyday we are suffering garbage disposal and unhygienic toilet near our house. Due to monsoon and all of this garbage mixed together, it creates lots of diseases. https://t.co/KVBJqlQhhu'",b'speedbroker',2020-09-29 16:50:29,solid waste
98,"b'#SwaccRamagundam #SwachhSurvekshan Conducted a meeting with sanitation workers regarding collection of segregation waste and user charges etc., @KTRTRS @arvindkumar_ias @cdmatelangana @Collector_PDPL https://t.co/MQgEFlm7Pd'",b'MC_Ramagundam',2020-09-29 15:27:06,solid waste
99,b'@NewBolarum @NirmalaHelen @alwalcircle27g1 @zckukatpally @SwachhBharatGov @arvindkumar_ias @KTRTRS @GHMCOnline @TSMAUDOnline @KTRoffice @bonthurammohan @mynampallyh @Director_EVDM @amksocialwork @Collector_MDL @AC_sanitation Daily I used to see people throwing garbage in the vacant land.And a strict action needs to be taken against those persons',b'HarishShaga',2020-09-29 11:11:09,solid waste
100,b'@HyderAliHashmii @abrarrazvi132 @HiHyderabad @Hidayath_Sajedi @JustHydThings @HydWatch @HyderabadiReal @Hydnewzz @ProjectHyd @HyderabadWorld @KTRTRS Miryalam mandi people are ok n buyers are ok to kya kare mla ya  corporetor.  Oldcity ke log used to hai. Aaplog kyu developed karna charai.  Slum area mumbai me bhi ab Hyderabad bhi hai aur delhi me bhi hai.  Befuzool time waste karrai.',b'ijaveedabdul',2020-09-29 09:39:28,solid waste
101,b'@arvindkumar_ias @CommissionrGHMC @Dc21Ghmc @KTRoffice @GHMCOnline  Sanitation team Chandanagar Cir 21 cleared a Garbage vulnerable point @ Maktha School - wall paintings done too. https://t.co/XA2juayXrM',b'ZC_SLP',2020-09-29 08:56:27,solid waste
102,b'Beautiful&amp;Clean Job by #Ghmc @NirmalaHelen @alwalcircle27g1 @zckukatpally to curb illegal #Garbage littering menace on #NewBolarum main #road.Thanku for the nice mitigation initiatives to control&amp;promote @SwachhBharatGov #Hyderabad #Secunderabad \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd@arvindkumar_ias @KTRTRS https://t.co/f4ZB16O5m7',b'NewBolarum',2020-09-29 07:56:51,solid waste
103,"b""@GHMCOnline @KTRoffice @TelanganaCMO  Hi sir,  On behalf of Uma Bhavani Shiva Temple (Devudi Thota) at musheerabad. Day by day the it's becoming a dumping yard, because of this garbage, the devotees and people are facing lots of problems like stinky smell and unable walk https://t.co/CFIw2Q8ROw""",b'bairu_srinath',2020-09-29 06:54:46,solid waste
104,b'Door to door waste collection by #NMC team aims at maintaining litter free Nizamabad. Support our #frontline warriors by stopping people from throwing waste in public places. #StaySafeStayHealthy #SwachhBharat @Collector_NZB  @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/RHNlC720cu',b'MC_Nizamabad',2020-09-29 04:47:14,solid waste
105,"b'#NMC Sanitation workers were trained in operational areas of their duties such as Garbage collection (Wet,Dry,Sanitary &amp; Domestic hazardous), Composting etc., #SwachhBharat @KTRTRS @arvindkumar_ias @cdmatelangana @Collector_NZB https://t.co/UskChJyeKp'",b'MC_Nizamabad',2020-09-29 03:31:32,solid waste
106,b'#NMC team ensures by Sweeping. Support our #frontline warriors by stopping people from throwing waste in public places. Together we can make Nizamabad Cleaner &amp; Greener. #MyCleanIndia #SwachhBharat  @Collector_NZB @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/JldReR1Rzk',b'MC_Nizamabad',2020-09-29 02:36:47,solid waste
107,"b'@GHMCOnline no use of raising a complaint. Grieveince tracker shows the issue is solved .Make sure atleast the garbage gets cleaned before it becomes a dump yard.#urbanparkdevelopment #DengueWarrior @bonthurammohan  @KTRTRS  @KTRoffice  Plot No.159, Suchitra Rd, Raghavendra Colon https://t.co/6F7GSjlDJy'",b'manojTG6',2020-09-29 02:27:21,solid waste
108,b'@D_SudheerReddy @KTRTRS @trspartyonline @trsinnews Waste trs party. Playing with students life.',b'VenuNay75539543',2020-09-29 01:56:46,solid waste
109,b'@gopi_awaits1 @VishnuMenonM @Telugu360 @KTRTRS @SenaniWord Go do study get a job first.! Blue films chesukune druggist gaadiki fans entra? Btw Uncle reach choosava? Mee nibbas daily 70mm rod \xf0\x9f\x98\x82 we are all well settled and working outside India. Naa maata vini time waste chesukoku.',b'janasainik16',2020-09-28 17:52:04,solid waste
110,"b""@KTRTRS Open plots should be covered with plants and CCTV should be installed in every  neighboring apartments to check who is throwing the garbage.Typical 'I'mentality people are afraid that someone may see to record and charge us with CCTv.""",b'Venu35542813',2020-09-28 15:39:44,solid waste
111,"b'A very tiny water body, about few 100 mtrs from @ipe_info is in this condition. No habitation anywhere closer to it, so looks like students who go there for a stroll have dumped garbage. @GHMCOnline @DC_Alwal @CommissionrGHMC https://t.co/HKyihhe4UA'",b'ApnaSecbad',2020-09-28 11:29:18,solid waste
112,"b'@cpings4IN @GHMCOnline @CommissionrGHMC @D_SudheerReddy @DC_Hayathnagar @KTRTRS @peralashekhar @RaoMlc @kishanreddybjp @bandisanjay_bjp  Dear leaders, please help.  Everyone dumping the waste here only, it became hazardous.'",b'Namo4in',2020-09-28 10:35:08,solid waste
113,"b'@GHMCOnline @CommissionrGHMC @D_SudheerReddy @DC_Hayathnagar  @KTRTRS @cpings4IN   Inspite of repeated requests garbage is still being dumped in road no 5 suryodaya colony, L B Nagar between the houses. Please respond GHMC team. https://t.co/YPKg46r63G'",b'Namo4in',2020-09-28 09:19:11,solid waste
114,b'@KTRTRS In Hyderabad and Secunderabad roads are not good all roads damaged and in each and every where there is garbage on roads &amp; colonys nobody taking care of this specially GHMC workers please give an action about this muncipal minister nobody taking care',b'Vinod29351656',2020-09-28 09:16:42,solid waste
115,b'Old Irrigation Well Restoration is underway at Kondapur below HT line.We have 3 Lakh litres of water in the well now! Transformation -garbage  dumpyard to a resource to  improve Ground water  Plz protect the well from road widening @Sardarsingh_1 @KTRTRS @arvindkumar_ias @ZC_SLP https://t.co/cI96I5NuCi',b'kalpana_designs',2020-09-28 08:43:23,solid waste
116,b'@GHMCOnline where is your concerned officer...  please remove this garbage https://t.co/N6XsLSavPb',b'AmirKha50205866',2020-09-28 08:31:49,solid waste
117,b'@ActivistTeja @SrinivasBellam @DC_Kukatpally @AMOH_KUKATPALLY @MKarthi80220270 This is happening everywhere in the city especially by the educated and the working professionals who are simply throwing their home garbage tied in a plastic cover on the roadsides while on motor bike or in car @shanthchandra @SrinivasBellam @GHMCOnline @CommissionrGHMC',b'maku_shiva',2020-09-28 08:31:04,solid waste
118,"b""I'm realizing what a stupid mistake I've made by choosing TRS. A government that doesn't support students isn't eligible to rule a state.  Such a shame that students are being treated like garbage.  A blunder mistake ,choosing TRS.  Never again.  cancel jntuh exams.  @KTRTRS""",b'Sumanth02512036',2020-09-28 08:17:35,solid waste
119,b'@GHMCOnline @CommissionrGHMC @KTRTRS @bonthurammohan Sir I have registered a complaint about street sweeping 13/9/2020  complaint no 130920967222 But this complaint was closed as resolved twice without actually resolving it.The garbage is lying allover the place on the main road.',b'e2240e836d0344e',2020-09-28 07:48:19,solid waste
120,b'Circle 2 #NMC Door to Door waste Collection. Support our #frontline warriors by stopping people from throwing waste in public places. Together we can make Nizamabad Cleaner &amp; Greener. @Collector_NZB @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/5FlJYhg2Gb',b'MC_Nizamabad',2020-09-28 04:05:19,solid waste
121,b'Circle 3 #NMC Door to Door waste Collection &amp; Clearing Garbage Vulnerable points. Support our #frontline warriors by stopping people from throwing waste in public places. Together we can make Nizamabad Cleaner &amp; Greener. @Collector_NZB @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/V4tSwHBAvq',b'MC_Nizamabad',2020-09-28 03:58:42,solid waste
122,"b'Circle 4 Door to door waste collection by #NMC team aims at maintaining litter free Nizamabad. Requesting all citizens to segregate their waste as dry/wet and hand over to Sanitation vehicles. Clean City, Less Disease. @Collector_NZB  @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/h5GR5yTMNk'",b'MC_Nizamabad',2020-09-28 03:50:02,solid waste
123,"b'Circle 5 #NMC team ensures by sweeping, drain cleaning &amp; Grass Cutting. Support our #frontline warriors by stopping people from throwing waste in public places. Together we can make Nizamabad Cleaner &amp; Greener. @Collector_NZB @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/mqx8FyO9SX'",b'MC_Nizamabad',2020-09-28 03:39:41,solid waste
124,b'#NMC team ensures clean Nizamabad by sweeping &amp; Grass Cutting. Support our #frontline warriors by stopping people from throwing waste in public places. Together we can make Nizamabad cleaner. @Collector_NZB @KTRTRS @arvindkumar_ias @cdmatelangana https://t.co/6ZDmkglrOK',b'MC_Nizamabad',2020-09-28 03:33:31,solid waste
125,"b'@PulseTelangana @KTRTRS what do you plan to do about these?   Your ""Disaster response force"" is not a solution. Why the heck can\'t you plan a simple drainage system properly?  You and KCR have entirely wasted all the surplus and advantage Telangana had after its formation. What a waste!'",b'anuswaram',2020-09-27 22:13:10,solid waste
126,"b'@kiranrao26 @The_Modi_Bhakt @KTRTRS @kishanreddybjp When there is no proper drainage or a nala to carry the rain water, it will obviously flow on the roads and the roads get damaged  Addressing the drainage takes precedence over addressing the roads  Any money spent on Roads before addressing the ROOT cause, will always go waste'",b'SatyaNatla',2020-09-27 21:44:59,solid waste
127,"b""@dsramu @abhishekvishalk @KTRTRS @GHMCOnline @TelanganaCMO @CommissionrGHMC When you are doing so much for thousands you can't Stop and answer 1 or two who questions anna.. Don't even waste your time with negativity.""",b'thejakarumanchi',2020-09-27 19:26:06,solid waste
128,"b""@VijayGopal_ @SamarRohit @RishikaSadam @CoreenaSuares2 @CommissionrGHMC @GHMCOnline @TSMAUDOnline @TelanganaGuv Only thing I request you is Please Don't use abusive/offensive words, like, '' U are waste, leave your service'' like this kind of comments is absolutely objectionable, an IAS officer does a lot to the Society &amp; u cant blame 4 unrelated isu, U don't know what they done to Society""",b'ajaymaryala',2020-09-27 17:45:34,solid waste
129,b'@HydWatch @rjsaulakh @GHMCOnline @KTRTRS @arvindkumar_ias @ZC_SLP @sushilrTOI @VijayGopal_ @CCP_GHMC Sir we have Occupation certificate issued by GHMC. That means STP/Fire/waste composition is also in place \xf0\x9f\x98\x80',b'SamarRohit',2020-09-27 17:06:38,solid waste
130,"b'@KTRTRS @KTRoffice  Sir  the outlets at SAROORNAGAR CHERUVU are blocking due to waste material, grass etc abstructing water due to jolleys fixed there.  No dept is owning up responsibility of maintaining outlets and removing SILT at inlets. Please advise the concerned. https://t.co/LSq2OoDbO3'",b'ReddyVenkatsbi',2020-09-27 13:42:44,solid waste
131,b'This girl is doing to much big bad in Telangana state. Girl is doing waste water and dirty water through to neighbour house . Grampanchayat is also not responce. In Telangana state to much bad . Gundaram Village. Bejjanki mandal. Siddipet. @siddipetcp @ntdailyonline @KTRTRS https://t.co/QRsHa95tSf',b'KNarend05056452',2020-09-27 13:38:20,solid waste
132,b'@PrathyushaCFA18 @HeathrowAirport @unibirmingham And here we are still not segregation our waste in #hyderabad @GHMCOnline @CommissionrGHMC   Like can we get some help in being model earth citizens too please?',b'SanaKool104',2020-09-27 13:02:59,solid waste
133,b'@KTRTRS @AddlMulugu @CollectorMulugu @GHMCOnline  I think state should think about mentioned PIC IDEA this will prevent waste material gng into canals and clogging them. This eliminates clogging during rains to some extent. https://t.co/vj3JjHcNkX',b'PRADS29DEEPS',2020-09-27 12:52:36,solid waste
134,b'@KTRTRS But we are not any solution.Every day we the residents are tortured by her filthy and abusive language and their behavior.On Ramzan they throwed eggs and garbage on to the Muslims who were passing by and also throwed eggs on to ganesh mandap .',b'Kiran77174501',2020-09-27 11:45:09,solid waste
135,"b'@KTRTRS , We the residents of Musheerabad from 6 months are facing a havoc of nuisance by two ladies, who are sisters are abusing each and every person in the  locality, throwing garbage on to other houses,throwed paint on to the car, throwing mud, spitting and throwing stones https://t.co/OW2QGIykDj'",b'Kiran77174501',2020-09-27 11:30:19,solid waste
136,"b'Appreciate the new generation folks @SamarRohit n friends protesting democratically fr their rights.. @RishikaSadam @CoreenaSuares2 Dr @CommissionrGHMC @GHMCOnline @TSMAUDOnline u all shud jump in tht water n leave services, u r waste of time/moneyn burden to. Hyd @TelanganaGuv https://t.co/vXqCtRzqYv'",b'VijayGopal_',2020-09-27 10:53:31,solid waste
137,"b'@CollectorRRD @GHMCOnline Sir, GHMC vaallu free gaa garbage collect cheste, ila ekkada padithe akkada, cheruvulu, roadlalo veyadam taggutademo sir. Maa colony lo 100 rs, we give per house, plz think of those, who cannot spare it.'",b'anitha_raadhika',2020-09-27 10:04:12,solid waste
138,b'Well said.. hypocrites dumping garbage in water bodies 364 days of the year and lecturing on environmental preservation only on Hindu festivals is an overt attack on Hindu culture @sambitswaraj @Arvindharmapuri @KTRTRS @Tejasvi_Surya https://t.co/Pm0h5cDfqJ',b'UgraRoopasya',2020-09-27 07:17:07,solid waste
139,b'1 Month Completed Manjeera  Water  is Leaking On Main Road  Chilka Nagar X Road From One Month Solve The Problem Manjeera Water is Waste Going On Main Road  Solve The Problem \xf0\x9f\x99\x88  @GHMCOnline @KTRTRS @CommissionrGHMC  @KTRoffice https://t.co/MIxAV90LZY',b'vijaykumar8125',2020-09-27 06:38:30,solid waste
140,"b'@KTRTRS Sir , @arvindkumar_ias @Collector_MDL @Commissionerdu2 - Need to plan awareness among people not to dump garbage again! #DundigalMunicipality'",b'SantoshReddyVK1',2020-09-27 05:14:22,solid waste
141,"b'@mahenderguggill @KTRTRS @GHMCOnline @CommissionrGHMC Myself also resident of Vokshith enclave , still Parking lots of many buildings are with flood water, water coming is of industrial waste and drainage.                         Need your support KTR sir'",b'LVMaruthiKumar1',2020-09-27 04:50:14,solid waste
142,"b""@puvvada_ajay @TelanganaCMO @KTRTRS @MinisterKTR @cdma @MC_Khammam @Collector_KMM This investment will be recovered from public only in one month by collecting monthly 50 to 100rs from every house for garbage. What's the use of paying property taxes. Hyderabad families paying 100 to 150rs per month to these mini van people.""",b'naikotimahesh13',2020-09-27 01:43:24,solid waste
143,"b""@KTRTRS @kishanreddybjp KTR you have plenty of time for useless things. 2st take aook at the condition of roads  in Hyderabad which are in a most pathetic condition. Don't waste public's hard earned money paid in the form of taxes. You are absolutely Shameless.""",b'vvs1922',2020-09-26 23:36:12,solid waste
144,"b'@praveesh123 @SaffronforTS @SatyaPeddapelli @KTRTRS @kishanreddybjp @TelanganaCMO lol really You think you use your brain to ignore the Fact that a Cable bridge has come to hyderabad and highlight the fact that it is not the Longest ?  Anyone with common sense knows that, you do not have to waste your brain power on this'",b'SatyaNatla',2020-09-26 20:45:24,solid waste
145,"b'@JoguPremender @Collector_ADB @JoguRamannaTRS @KTRTRS Good service..\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d  But problem is that Despite the ride, people are still throwing garbage I request you to arrange the bins so that our district looks clean and better and Muncipal dept jawan can pick up the garbage easily from the bins.'",b'abdulaleem3580',2020-09-26 19:46:07,solid waste
146,"b'Such a waste management of @TelanganaCMO govt, even for small rain toopran underpass vll get full many times, even though, nor govt or authorities vll not get awake from thier sleep @KTRTRS @KTR_News, stucked in traffic for more than 2hrs for 2km https://t.co/Q75698KNrT'",b'siddhuS31450098',2020-09-26 19:45:03,solid waste
147,"b'@praveesh123 @SaffronforTS @SatyaPeddapelli @KTRTRS @kishanreddybjp @TelanganaCMO Seems like you dont understand English Go join a English Class,then understand the Tweet well again and then respond  Till then, its just waste of time to speak with you half brain, who can not understand english  ""Worlds Longest Span Concrete Deck Extradosed Cable Stayed Bridge""'",b'SatyaNatla',2020-09-26 19:40:05,solid waste
148,"b""@EE_Kapra @GHMCOnline @kveesam19 @harshith_dora @ZC_LBNagar @DC_Kapra @CommissionrGHMC @KTRTRS Don't ever belive this muncipality. One of the worst muncipalites anna okariki accountability undadhu Don't know y they tak salries. Kushaiguda divider gurnchi am posting fem 3 years inch kuda katale  Nka vilani namutva ha . Tax kati waste ilanti valaki""",b'Sai40352137',2020-09-26 18:21:43,solid waste
149,b'@CommissionrGHMC  @GHMCOnline   Garbage dump in all houses of Paramount Tolichowki  # Alternate day garbage cleaning  Request immediate action to clear garbages from the buildings &amp; avoid pandemic. Since 3 months following Supervisor Nagraj but no results. Need to increase trucks',b'KhajaWasey',2020-09-26 16:01:48,solid waste
150,b'@canceljntuexam @KTRTRS @SabithaindraTRS @TelanganaCMO @trspartyonline @KTRoffice @AICTE_INDIA Waste government worst decision',b'ganeshpardeep',2020-09-26 15:11:46,solid waste
151,b'@CommissionrGHMC  @GHMCOnline  @ZC_Khairatabad  @medical_officerGhmc  Paramount Tolichowki garbage # 3 trucks approval Garbage collection is twice in a week &amp; not alternate day. Reason 1 truck only so too much loaded. We request 3 trucks for Paramount.',b'KhajaWasey',2020-09-26 14:54:59,solid waste
152,"b""@trspartyonline @KTRTRS Sir u r doing your Hard work but it's to waste when u can't control the corona viruses then all are waste to do in india there are many small villages and many poor people are there think about them.the poor people from where they have to bring money to fight corona""",b'SameenaYasmeen7',2020-09-26 12:49:57,solid waste
153,"b'This waste plant is growing on to the wires,cables and streetlights covering up the lights we request you to clean up this and make the nearby surroundings more hygiene as it is also become garbage disposal. @GHMCOnline  @SEElectricGHMC  @CommissionrGHMC  @KTRTRS . https://t.co/SXQpS9UsBy'",b'NikithaPulluri',2020-09-26 12:07:50,solid waste
